timestamp,provider,from_region,to_region,latency_ms
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-1,eu-central-1,165.49
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-1,eu-central-2,158.41
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-1,eu-north-1,187.15
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-1,eu-south-1,154.88
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-1,eu-south-2,176.72
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-1,eu-west-1,195.03
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-1,eu-west-2,172.17
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-1,eu-west-3,167.87
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-1,il-central-1,206.08
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-1,me-central-1,94.69
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-1,me-south-1,99.08
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-1,mx-central-1,234.00
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-1,sa-east-1,330.90
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-1,us-east-1,216.06
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-1,us-east-2,207.67
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-1,us-west-1,180.88
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-1,us-west-2,167.76
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,af-south-1,411.29
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,ap-east-1,129.37
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,ap-east-2,152.62
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,ap-northeast-1,108.53
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,ap-northeast-2,153.70
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,ap-northeast-3,126.27
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,ap-south-1,156.94
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,ap-south-2,142.21
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,ap-southeast-1,97.24
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,ap-southeast-2,2.09
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,ap-southeast-3,111.83
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,ap-southeast-4,13.51
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,ap-southeast-5,101.79
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,ap-southeast-6,31.43
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,ap-southeast-7,122.76
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,ca-central-1,200.53
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,ca-west-1,161.62
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,eu-central-1,260.80
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,eu-central-2,255.32
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,eu-north-1,274.40
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,eu-south-1,245.87
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,eu-south-2,287.92
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,eu-west-1,255.45
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,eu-west-2,265.63
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,eu-west-3,280.62
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,il-central-1,293.77
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,me-central-1,183.80
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,me-south-1,186.56
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,mx-central-1,204.00
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,sa-east-1,314.25
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,us-east-1,199.76
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,us-east-2,189.00
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,us-west-1,142.20
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-2,us-west-2,145.92
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,af-south-1,347.07
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,ap-east-1,55.05
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,ap-east-2,71.52
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,ap-northeast-1,90.39
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,ap-northeast-2,89.97
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,ap-northeast-3,99.44
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,ap-south-1,86.28
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,ap-south-2,73.80
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,ap-southeast-1,20.02
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,ap-southeast-2,114.80
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,ap-southeast-3,3.78
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,ap-southeast-4,126.97
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,ap-southeast-5,28.21
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,ap-southeast-6,145.60
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,ap-southeast-7,54.57
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,ca-central-1,248.77
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,ca-west-1,199.06
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,eu-central-1,186.54
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,eu-central-2,179.34
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,eu-north-1,211.23
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,eu-south-1,175.41
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,eu-south-2,192.82
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,eu-west-1,217.00
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,eu-west-2,189.50
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,eu-west-3,188.95
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,il-central-1,220.43
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,me-central-1,118.60
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,me-south-1,114.86
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,mx-central-1,258.50
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,sa-east-1,358.73
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,us-east-1,235.89
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,us-east-2,220.85
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,us-west-1,202.08
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-3,us-west-2,182.41
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,af-south-1,420.32
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,ap-east-1,145.21
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,ap-east-2,164.41
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,ap-northeast-1,135.55
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,ap-northeast-2,163.61
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,ap-northeast-3,138.39
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,ap-south-1,175.52
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,ap-south-2,155.46
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,ap-southeast-1,105.95
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,ap-southeast-2,17.27
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,ap-southeast-3,122.96
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,ap-southeast-4,4.90
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,ap-southeast-5,111.54
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,ap-southeast-6,45.01
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,ap-southeast-7,134.32
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,ca-central-1,211.74
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,ca-west-1,172.35
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,eu-central-1,267.08
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,eu-central-2,259.39
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,eu-north-1,286.03
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,eu-south-1,255.00
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,eu-south-2,299.08
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,eu-west-1,268.68
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,eu-west-2,279.55
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,eu-west-3,291.54
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,il-central-1,307.62
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,me-central-1,199.51
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,me-south-1,198.91
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,mx-central-1,217.44
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,sa-east-1,328.07
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,us-east-1,211.71
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,us-east-2,200.94
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,us-west-1,151.02
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-4,us-west-2,153.67
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,af-south-1,340.21
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,ap-east-1,46.05
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,ap-east-2,63.11
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,ap-northeast-1,78.24
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,ap-northeast-2,79.44
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,ap-northeast-3,88.87
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,ap-south-1,75.17
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,ap-south-2,55.95
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,ap-southeast-1,14.10
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,ap-southeast-2,101.11
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,ap-southeast-3,25.85
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,ap-southeast-4,112.13
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,ap-southeast-5,3.04
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,ap-southeast-6,127.16
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,ap-southeast-7,24.12
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,ca-central-1,232.31
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,ca-west-1,188.34
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,eu-central-1,174.07
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,eu-central-2,162.29
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,eu-north-1,193.84
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,eu-south-1,166.14
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,eu-south-2,182.57
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,eu-west-1,187.98
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,eu-west-2,181.97
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,eu-west-3,173.35
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,il-central-1,210.28
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,me-central-1,97.07
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,me-south-1,100.75
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,mx-central-1,239.02
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,sa-east-1,337.51
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,us-east-1,227.48
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,us-east-2,211.80
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,us-west-1,187.50
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-5,us-west-2,173.14
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,af-south-1,445.57
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,ap-east-1,167.56
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,ap-east-2,182.34
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,ap-northeast-1,146.39
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,ap-northeast-2,182.21
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,ap-northeast-3,158.66
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,ap-south-1,202.78
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,ap-south-2,172.04
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,ap-southeast-1,123.83
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,ap-southeast-2,27.47
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,ap-southeast-3,140.42
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,ap-southeast-4,43.07
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,ap-southeast-5,135.00
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,ap-southeast-6,1.51
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,ap-southeast-7,152.15
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,ca-central-1,239.94
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,ca-west-1,197.98
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,eu-central-1,299.43
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,eu-central-2,281.34
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,eu-north-1,317.69
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,eu-south-1,286.65
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,eu-south-2,320.59
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,eu-west-1,293.59
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,eu-west-2,302.43
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,eu-west-3,312.59
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,il-central-1,331.16
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,me-central-1,215.51
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,me-south-1,215.73
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,mx-central-1,241.57
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,sa-east-1,356.61
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,us-east-1,227.51
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,us-east-2,217.52
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,us-west-1,167.81
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-6,us-west-2,181.86
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,af-south-1,374.69
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,ap-east-1,66.59
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,ap-east-2,86.10
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,ap-northeast-1,99.34
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,ap-northeast-2,99.54
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,ap-northeast-3,117.70
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,ap-south-1,101.26
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,ap-south-2,81.15
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,ap-southeast-1,30.95
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,ap-southeast-2,125.32
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,ap-southeast-3,51.34
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,ap-southeast-4,135.45
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,ap-southeast-5,30.55
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,ap-southeast-6,148.82
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,ap-southeast-7,2.29
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,ca-central-1,256.71
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,ca-west-1,202.91
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,eu-central-1,200.39
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,eu-central-2,190.13
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,eu-north-1,215.49
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,eu-south-1,183.72
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,eu-south-2,208.23
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,eu-west-1,218.31
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,eu-west-2,200.42
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,eu-west-3,193.79
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,il-central-1,238.15
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,me-central-1,123.69
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,me-south-1,125.11
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,mx-central-1,262.63
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,sa-east-1,372.81
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,us-east-1,245.33
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,us-east-2,233.26
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,us-west-1,208.79
2025-12-03 20:43:49,cloudping.co AWS,ap-southeast-7,us-west-2,195.73
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,af-south-1,225.53
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,ap-east-1,207.31
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,ap-east-2,183.63
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,ap-northeast-1,153.70
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,ap-northeast-2,186.77
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,ap-northeast-3,160.58
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,ap-south-1,190.56
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,ap-south-2,208.21
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,ap-southeast-1,228.10
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,ap-southeast-2,201.09
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,ap-southeast-3,243.90
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,ap-southeast-4,210.37
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,ap-southeast-5,235.18
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,ap-southeast-6,235.91
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,ap-southeast-7,257.53
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,ca-central-1,7.13
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,ca-west-1,49.69
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,eu-central-1,96.62
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,eu-central-2,99.19
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,eu-north-1,107.87
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,eu-south-1,103.79
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,eu-south-2,107.90
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,eu-west-1,72.13
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,eu-west-2,82.01
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,eu-west-3,88.20
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,il-central-1,138.52
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,me-central-1,200.84
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,me-south-1,170.09
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,mx-central-1,73.57
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,sa-east-1,127.66
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,us-east-1,22.57
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,us-east-2,26.47
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,us-west-1,82.06
2025-12-03 20:43:49,cloudping.co AWS,ca-central-1,us-west-2,65.85
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,af-south-1,298.63
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,ap-east-1,167.23
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,ap-east-2,148.22
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,ap-northeast-1,117.27
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,ap-northeast-2,149.70
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,ap-northeast-3,121.80
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,ap-south-1,266.98
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,ap-south-2,235.97
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,ap-southeast-1,181.40
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,ap-southeast-2,161.96
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,ap-southeast-3,200.19
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,ap-southeast-4,175.35
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,ap-southeast-5,189.16
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,ap-southeast-6,197.70
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,ap-southeast-7,208.52
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,ca-central-1,52.38
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,ca-west-1,3.49
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,eu-central-1,164.14
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,eu-central-2,164.93
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,eu-north-1,176.53
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,eu-south-1,174.49
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,eu-south-2,171.07
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,eu-west-1,142.97
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,eu-west-2,153.67
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,eu-west-3,158.07
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,il-central-1,207.84
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,me-central-1,277.73
2025-12-03 20:43:49,cloudping.co AWS,ca-west-1,me-south-1,261.30
